_id,id,air_quality_benfits_total_lbs,neighborhood
16289,1620188767,0.435650047,Terrace Village
16290,341204512,0.171031399,Terrace Village
16291,1364634176,0.171031399,Terrace Village
16292,1750901875,0.592663537,Terrace Village
16293,209443480,1.28025328,Terrace Village
16294,355526915,0.171031399,Terrace Village
16295,243108109,0.107308212,Terrace Village
16296,1762670045,0.171031399,Terrace Village
16297,1893406935,0.021569598,Terrace Village
16298,1346101981,,Crafton Heights
16299,640383042,0.171031399,Terrace Village
16300,1388222980,0.171031399,Terrace Village
16301,374963085,0.048936822,Terrace Village
16302,2105789160,0.279505663,West Oakland
16303,1137436312,0.082946965,South Oakland
16304,231902935,0.082946965,South Oakland
16305,519847937,0.123548697,South Oakland
16306,806886682,0.123548697,South Oakland
16307,2078923444,0.123548697,South Oakland
16308,1806366488,0.089808254,South Oakland
16309,1383584139,,Squirrel Hill South
16310,196548658,0.089808254,South Oakland
16311,111441476,0.066169195,Bluff
16312,1273573981,0.073571919,Bluff
16313,635564544,0.073571919,Bluff
16314,1561906016,0.088498193,Bluff
16315,49096726,0.097470209,Bluff
16316,457834911,1.314280901,Bluff
16317,1821649802,0.896253822,Bluff
16318,841407481,0.33915266,Bluff
16319,596728079,0.275817055,Bluff
16320,230297252,,Lower Lawrenceville
16321,570256588,0.131584806,Bluff
16322,617871509,0.131584806,Bluff
16323,286882892,0.179319915,Central Business District
16324,920006916,0.048913903,Central Business District
16325,825295422,0.021353385,Central Business District
16326,130758222,1.90973993,Central Business District
16327,2066413912,0.030552303,Central Business District
16328,37142759,0.607865543,Central Business District
16329,1632948670,0.503116025,Central Business District
16330,1638304193,0.683577706,Central Business District
16331,699167904,2.370444044,Squirrel Hill South
16332,825176051,5.781944027,Squirrel Hill South
16333,778461338,0.226516528,Central Business District
16334,903278161,0.934352495,Central Business District
16335,271486382,0.592663537,Central Business District
16336,1828123673,0.758921666,Central Business District
16337,874472969,0.592663537,Central Business District
16338,1847403513,0.934858986,Central Business District
16339,798812366,7.331261784,Shadyside
16340,1986021903,5.459015644,Shadyside
16341,2091894144,1.916093833,Shadyside
16342,690219033,4.213284457,Shadyside
16343,1161112336,4.806491103,Elliott
16344,1713578588,0.785006173,Shadyside
16345,822293823,2.443227413,Shadyside
16346,56041671,1.317777209,Shadyside
16347,970106961,3.995597293,Shadyside
16348,1561071580,0.219484108,Shadyside
16349,571192325,2.926194811,Shadyside
16350,1364973694,2.525625091,Shadyside
16351,296200939,0.920555149,Shadyside
16352,143655485,0.033300871,Shadyside
16353,1158832385,1.676032982,Shadyside
16354,1537681161,,Squirrel Hill North
16355,390328517,0.487952619,Shadyside
16356,1079898469,0.598299062,Shadyside
16357,1860896,1.110796307,Central Business District
16358,1715800881,0.4360846,Central Business District
16359,1646073835,0.142346387,Central Business District
16360,133690539,0.084687809,Central Business District
16361,1868385669,0.487952619,Central Business District
16362,1783389739,0.522779411,Central Business District
16363,894594748,1.428806153,Central Business District
16364,520242395,1.286733627,Central Business District
16365,1718854277,2.254338394,Shadyside
16366,1655529312,0.929912762,West Oakland
16367,179037009,1.110796307,West Oakland
16368,2005639157,0.920555149,West Oakland
16369,435503272,2.022127095,West Oakland
16370,1153443174,0.372164049,West Oakland
16371,1817257618,0.336071793,Bluff
16372,812276921,0.088498193,Bluff
16373,1896261931,0.918280662,Bluff
16374,1858264358,0.286165886,Bluff
16375,113649892,0.123548697,Bluff
16376,1569019350,2.447643049,Shadyside
16377,1622116279,0.171031399,Bluff
16378,1609858227,0.052468835,Bluff
16379,709384404,0.128283709,Bluff
16380,385100564,0.207721333,Bluff
16381,476150581,1.196503643,Bluff
16382,920123989,1.252401377,Bluff
16383,423774788,0.207721333,Bluff
16384,342844006,0.513908222,Bluff
16385,2043512726,0.123548697,Central Business District
16386,1196957155,0.123548697,Central Business District
16387,2010508341,1.256023352,Manchester
16388,899206429,0.123548697,Central Business District
16389,1881568220,0.060426155,Central Business District
16390,1134568343,0.05745472,Central Business District
16391,1770905481,0.052468835,Central Business District
16392,201006301,0.592663537,Central Business District
16393,1479855843,0.758921666,Central Business District
16394,475869364,4.259932072,Carrick
16395,1232784574,1.086478263,Central Business District
16396,1816033270,1.868601673,Carrick
16397,707732683,0.94525881,Carrick
16398,765194455,3.730222032,Manchester
16399,1853328598,1.685409066,Carrick
16400,1397814649,0.743246337,Carrick
16401,1504535065,1.72485072,Carrick
16402,1469910709,0.171031399,Carrick
16403,1519844911,2.852671082,Carrick
16404,851198656,1.757266891,Carrick
16405,2098939145,2.455840531,Marshall-Shadeland
16406,883674478,0.511578999,Marshall-Shadeland
16407,939459260,0.309449149,Marshall-Shadeland
16408,779765315,0.194329668,Carrick
16409,1914311917,1.429536965,Manchester
16410,1305853105,0.219626795,Bedford Dwellings
16411,145410053,0.219626795,Bedford Dwellings
16412,1768130382,0.219626795,Bedford Dwellings
16413,93443765,0.226516528,Middle Hill
16414,597610384,0.636752577,Middle Hill
16415,132940996,0.137722243,Bedford Dwellings
16416,24494773,1.723781592,Marshall-Shadeland
16417,1919010415,2.852671082,Marshall-Shadeland
16418,521777603,1.318714254,Carrick
16419,499463714,0.128283709,Carrick
16420,855884106,,Manchester
16421,652273110,0.598299062,Carrick
16422,1235199753,0.836028578,Carrick
16423,184963348,3.004249586,Carrick
16424,1942210244,1.110796307,Central Business District
16425,1170657,0.052468835,Central Business District
16426,42526219,0.372164049,Central Business District
16427,1779905330,1.286733627,Central Business District
16428,1917994760,1.208609739,Central Business District
16429,2091160512,0.879558994,Carrick
16430,432293861,0.464053386,Carrick
16431,1484646293,5.925822164,Swisshelm Park
16432,1154500724,1.405057667,Carrick
16433,531755226,1.058311797,Carrick
16434,1961830316,1.822553119,Carrick
16435,1101542129,3.512304267,Carrick
16436,864751405,2.905597983,Carrick
16437,1328230071,2.499691865,Carrick
16438,1253879381,4.456019009,Carrick
16439,82411122,3.83054159,Carrick
16440,689823441,3.652668751,Carrick
16441,1402508876,3.109756215,Carrick
16442,1062594898,2.728697849,Greenfield
16443,1744109145,5.388973042,Swisshelm Park
16444,1379215297,1.353732137,Carrick
16445,1685242643,2.80981522,Carrick
16446,1465815955,2.328302265,Carrick
16447,1998904045,2.80981522,Carrick
16448,350081824,1.24509304,Overbrook
16449,866442646,4.843027167,Overbrook
16450,1396333763,0.07751409,Arlington
16451,879606777,0.470621023,Carrick
16452,109784645,1.110796307,Carrick
16453,439371967,1.72485072,Carrick
16454,477249930,4.751812986,Stanton Heights
16455,1399760459,0.38216634,Carrick
16456,1122323433,0.139807467,Arlington
16457,202030476,1.546945329,Arlington Heights
16458,956294441,0.264066972,Arlington
16459,2038120976,2.80981522,Carrick
16460,1385965610,1.983526821,Carrick
16461,555317196,1.317777209,Carrick
16462,1098861521,0.495327382,Carrick
16463,245738413,0.512331642,Carrick
16464,693170429,2.649307944,Carrick
16465,579311392,2.784375065,Brookline
16466,1515936177,1.750170719,Carrick
16467,1628264384,2.031239221,Carrick
16468,1354595968,1.086478263,Carrick
16469,2009465167,2.263232665,Carrick
16470,13534684,3.67105423,Carrick
16471,14550982,0.291893968,Carrick
16472,1279012788,1.113756769,Carrick
16473,1012803008,1.750170719,Carrick
16474,1261440027,1.8242331,Carrick
16475,160808993,1.07081551,Carrick
16476,1993312493,2.597745944,Brighton Heights
16477,604739401,3.241144966,Carrick
16478,156117982,1.113756769,Carrick
16479,1217492669,4.604140443,Carrick
16480,623037288,3.344429981,Carrick
16481,530526587,0.368769447,Carrick
16482,1596637890,0.19064686,Carrick
16483,483083299,0.102443706,Carrick
16484,720503369,0.368769447,Carrick
16485,1069713063,1.317777209,Carrick
16486,873229185,3.056176825,Overbrook
16487,2137496287,2.597745944,Brighton Heights
16488,699152937,0.088979615,Arlington
16489,599665998,0.020985359,Arlington
16490,1150915085,0.105924548,Arlington
16491,1769119009,1.633954294,South Side Slopes
16492,451602381,0.171031399,South Side Slopes
16493,630139468,1.676321247,South Side Slopes
16494,889286814,5.571104554,South Side Slopes
16495,416790640,1.269000908,South Side Slopes
16496,460676911,1.481325702,South Side Slopes
16497,2014999816,2.328302265,South Side Slopes
16498,1553994770,2.597745944,Brighton Heights
16499,738081780,0.758921666,South Side Flats
16500,1083083485,0.592663537,South Side Flats
16501,988264213,1.252401377,South Side Slopes
16502,932267962,0.598299062,South Side Slopes
16503,1037123584,0.775748548,South Side Slopes
16504,1611891956,0.207721333,Overbrook
16505,238910991,0.23192739,Squirrel Hill South
16506,544731008,0.23192739,Squirrel Hill South
16507,214791200,0.503116025,Squirrel Hill South
16508,1227436258,0.503116025,Squirrel Hill South
16509,1120861980,,Brighton Heights
16510,357323265,0.503116025,Squirrel Hill South
16511,341260522,2.155262889,Arlington Heights
16512,65136651,0.765231379,Arlington
16513,1607861485,0.503186492,Arlington
16514,1831486399,0.634208935,Arlington
16515,1272042319,0.579312976,Arlington
16516,3769434,0.503186492,South Side Slopes
16517,2086403775,1.633954294,South Side Slopes
16518,836755700,1.633954294,South Side Slopes
16519,1277118174,2.254338394,South Side Slopes
16520,1365873111,0.950341876,South Side Flats
16521,898725945,2.370444044,South Side Slopes
16522,1745955170,0.605082546,South Side Slopes
16523,694640748,0.009731261,Arlington
16524,164885010,1.946089547,St. Clair
16525,1987133078,1.556860469,St. Clair
16526,325347570,2.041640933,Brookline
16527,551161213,2.988155293,Brookline
16528,1824736439,0.27421284,Brookline
16529,1567888811,2.041640933,Brookline
16530,839390327,2.866039436,Brookline
16531,1491155457,,Duquesne Heights
16532,204508492,1.201870597,Brookline
16533,1494216644,1.767207707,Brookline
16534,155525106,1.172408871,Brookline
16535,1386384990,1.934731324,Brookline
16536,1692370604,2.443227413,Brookline
16537,2143111810,1.868601673,Brookline
16538,908584715,2.935646549,Brookline
16539,635256464,2.558152562,Brookline
16540,388970658,0.207721333,Knoxville
16541,1824320429,2.64250235,Knoxville
16542,1927905913,,Duquesne Heights
16543,1027956879,1.363864479,Knoxville
16544,259053429,1.923259811,Knoxville
16545,2002500676,0.74284552,Knoxville
16546,887438026,0.291893968,Knoxville
16547,1161400336,1.221813469,Knoxville
16548,1517082087,3.547263875,Knoxville
16549,1003232340,0.239166724,Arlington
16550,1281520263,0.534129689,South Side Slopes
16551,1244166616,0.461970476,South Side Slopes
16552,1015993497,1.220369772,South Side Slopes
16553,1924708519,1.906021445,Squirrel Hill North
16554,2047209230,,Highland Park
16555,1083701,0.887602502,South Side Slopes
16556,1860592772,3.017736599,Brookline
16557,1736262261,2.148550542,Brookline
16558,1661356601,2.80981522,Knoxville
16559,1993244590,0.785552536,Central Business District
16560,361668941,0.062993131,Central Business District
16561,1034769173,0.073571919,Central Business District
16562,914949092,0.073571919,Central Business District
16563,574511673,0.226516528,Central Business District
16564,1001741956,0.150044224,Central Business District
16565,1172496452,,Elliott
16566,1433338338,0.4360846,Central Business District
16567,386341174,1.110796307,Central Business District
16568,237645317,1.110796307,Central Business District
16569,1663903487,0.052468835,Central Business District
16570,607370887,0.073571919,Central Business District
16571,669740683,0.052468835,Central Business District
16572,301232069,0.060426155,Central Business District
16573,824067906,0.064341139,Bedford Dwellings
16574,489272631,0.128283709,Bedford Dwellings
16575,510817361,0.012837407,Bedford Dwellings
16576,378207764,,Elliott
16577,1335711696,0.264066972,Bluff
16578,1824474731,0.934352495,Central Business District
16579,974095235,3.061477878,Brookline
16580,1638132817,1.90973993,Brookline
16581,2034937876,1.750170719,Brookline
16582,1235493340,3.058040048,Brookline
16583,378285973,2.213377117,Brookline
16584,2142244004,0.122066097,Overbrook
16585,289275550,1.546945329,Overbrook
16586,202382823,0.850211316,Overbrook
16587,171845530,,Squirrel Hill North
16588,1388572104,1.482831173,Overbrook
16589,2096914823,0.920555149,Overbrook
16590,1337654461,1.951482564,Overbrook
16591,1660337752,2.683983891,Overbrook
16592,883803308,1.338320662,Overbrook
16593,117712407,1.951482564,Overbrook
16594,39158232,0.726363483,Overbrook
16595,1529994840,1.951482564,Overbrook
16596,780097846,1.72485072,Overbrook
16597,1007625754,2.939881769,Overbrook
16598,1115075858,,Squirrel Hill North
16599,1079446451,0.836028578,Overbrook
16600,1759803891,1.353732137,Overbrook
16601,67479058,3.006869334,Brookline
16602,2032527406,1.706543698,Brookline
16603,31887398,0.644875387,Brookline
16604,1907529736,0.765231379,Brookline
16605,2022785140,0.447259761,Brookline
16606,2009482739,0.076863476,Brookline
16607,1316987666,0.056788771,Brookline
16608,1798822806,0.260732751,Brookline
16609,1052920043,3.629082308,Brighton Heights
16610,1766539422,1.286733627,Brookline
16611,1113226286,2.311392916,Brookline
16612,1592340634,0.598299062,Brookline
16613,245776153,0.503186492,Brookline
16614,2121475151,0.512331642,Brookline
16615,1085685997,0.867628789,Brighton Heights
16616,1226841982,0.697275956,Brighton Heights
16617,343702518,0.225924623,Brighton Heights
16618,1249574224,0.464053386,Brighton Heights
16619,1811801364,1.983526821,Brighton Heights
16620,132048168,0.44993087,Brighton Heights
16621,766575601,0.447259761,Brighton Heights
16622,515976520,0.903803503,Brighton Heights
16623,1192374228,1.8242331,Brighton Heights
16624,1480352529,1.442043878,Brighton Heights
16625,1421254533,0.747752351,Brighton Heights
16626,1949206103,1.442043878,Brighton Heights
16627,1023570708,0.903803503,Brighton Heights
16628,1856405232,1.113756769,Brighton Heights
16629,1854452097,1.113756769,Brighton Heights
16630,1293805688,2.328272855,Brighton Heights
16631,739194766,,New Homestead
16632,293357368,1.514707978,Brighton Heights
16633,1158778430,1.218421418,Brighton Heights
16634,1854314815,3.054793857,Brighton Heights
16635,21885625,3.83054159,Brighton Heights
16636,57623244,3.054793857,Brighton Heights
16637,1010110190,1.687860796,Brighton Heights
16638,1841749727,0.207721333,Brighton Heights
16639,1296035444,1.706543698,Brighton Heights
16640,574292379,1.411206546,Brighton Heights
16641,2037626978,0.673818712,Brookline
16642,1535787644,1.40980378,South Side Flats
16643,546970436,0.470621023,Brookline
16644,1968745109,2.806346083,Brookline
16645,1221811426,3.928915397,Brookline
16646,738278622,1.685409066,Brookline
16647,1165483878,3.790792074,Brookline
16648,861408918,3.726952035,Brookline
16649,64446460,5.582732801,Brookline
16650,505163572,6.187101853,Brookline
16651,1516273035,2.59558595,Brookline
16652,384454975,3.726952035,Brookline
16653,294708335,2.539580968,South Side Flats
16654,994582822,0.260052321,Brookline
16655,1727692873,1.252401377,Overbrook
16656,407683883,3.084280039,Overbrook
16657,1727247969,1.544485723,Overbrook
16658,1943946559,1.353732137,Overbrook
16659,1562368820,0.649457198,Overbrook
16660,787143001,1.185501574,Overbrook
16661,1788152951,0.763073102,Overbrook
16662,968749949,1.961537302,Overbrook
16663,2081509384,4.780714529,Marshall-Shadeland
16664,1735090043,0.889873934,South Side Flats
16665,1979558859,,Squirrel Hill South
16666,1542431829,1.411866247,Squirrel Hill South
16667,1554885431,0.093592122,Overbrook
16668,2130379446,0.986978023,Overbrook
16669,579696453,0.836028578,Overbrook
16670,2041772705,1.172408871,Overbrook
16671,495138294,1.462670947,Overbrook
16672,1870182216,2.558152562,Carrick
16673,637485168,0.171031399,Overbrook
16674,1728773012,2.908545024,Overbrook
16675,1027734457,1.954702571,Overbrook
16676,295997195,0.191103683,Overbrook
16677,1669428125,,Larimer
16678,84407626,2.17048664,Overbrook
16679,337880714,1.954702571,Brighton Heights
16680,939639793,1.020062702,Brighton Heights
16681,1932628538,1.230815753,Brighton Heights
16682,1983492320,1.274721187,Marshall-Shadeland
16683,1155297888,1.868601673,Marshall-Shadeland
16684,1573597267,0.785875046,Marshall-Shadeland
16685,1639292038,0.785006173,Marshall-Shadeland
16686,349077053,3.306468896,Marshall-Shadeland
16687,1547936356,2.639902326,Marshall-Shadeland
16688,1115080688,4.440156771,Stanton Heights
16689,195026786,2.606966161,Brighton Heights
16690,1136644136,0.690851662,Brighton Heights
16691,805162875,1.540382546,Brighton Heights
16692,159100157,0.503116025,Squirrel Hill South
16693,2105735241,0.4360846,Squirrel Hill South
16694,1697144932,0.378359247,Brighton Heights
16695,910942132,1.0651462,Brighton Heights
16696,652677407,1.826555529,Brighton Heights
16697,381579430,1.826555529,Brighton Heights
16698,164173366,1.218421418,Carrick
16699,1694898771,3.703332707,Stanton Heights
16700,1788039402,3.40268841,Overbrook
16701,1499124765,3.298988625,Overbrook
16702,2013404178,1.544485723,Overbrook
16703,440659591,1.218421418,Overbrook
16704,1430126608,0.084687809,Overbrook
16705,1186879232,0.084687809,Overbrook
16706,1800798838,2.098451969,Overbrook
16707,1981353825,0.887602502,Overbrook
16708,357352470,1.359931919,Overbrook
16709,14587012,1.07081551,Marshall-Shadeland
16710,1675057371,,Squirrel Hill North
16711,902075526,0.239166724,Marshall-Shadeland
16712,383544161,0.105185068,Marshall-Shadeland
16713,1557379538,0.745079975,Marshall-Shadeland
16714,1113652463,0.96515545,Marshall-Shadeland
16715,1464667825,0.024255859,Marshall-Shadeland
16716,1128080436,1.058311797,Marshall-Shadeland
16717,460301939,0.329597314,Marshall-Shadeland
16718,707660043,0.785552536,Marshall-Shadeland
16719,444568727,0.636752577,Marshall-Shadeland
16720,1707234836,0.021353385,Marshall-Shadeland
16721,1161321300,,Brookline
16722,686978058,2.199868362,Brighton Heights
16723,1420041935,2.683983891,Brighton Heights
16724,1800480066,1.653376064,Brighton Heights
16725,1929014005,1.390461378,Brighton Heights
16726,716929311,0.207721333,Brighton Heights
16727,190423629,5.297215369,Brighton Heights
16728,1808285042,0.142261654,Brighton Heights
16729,2054414654,1.925901529,Brighton Heights
16730,2059628899,0.123548697,Brighton Heights
16731,1211836298,0.082483611,Brighton Heights
16732,1475814799,2.447643049,Brookline
16733,36971046,0.207721333,Brighton Heights
16734,1008951432,0.168779216,Brighton Heights
16735,1741634618,2.328302265,Brighton Heights
16736,1400587117,3.781858888,Marshall-Shadeland
16737,2031247599,2.366670055,Marshall-Shadeland
16738,1691849966,3.589004601,Marshall-Shadeland
16739,850585764,0.697687695,Marshall-Shadeland
16740,1488165828,0.207721333,Marshall-Shadeland
16741,1598354083,0.291893968,Marshall-Shadeland
16742,1146419968,0.219484108,Marshall-Shadeland
16743,897043145,2.447643049,Brookline
16744,1132701146,2.987473444,Marshall-Shadeland
16745,280207556,4.803721219,Marshall-Shadeland
16746,1357981799,1.353732137,Marshall-Shadeland
16747,191940746,0.19064686,Marshall-Shadeland
16748,178797519,0.168779216,Marshall-Shadeland
16749,2134675768,0.447259761,Marshall-Shadeland
16750,1450559296,0.291893968,Marshall-Shadeland
16751,1765051967,0.084687809,Brighton Heights
16752,971496762,0.591701199,Brighton Heights
16753,1789352863,0.533280786,Brighton Heights
16754,276234458,,Brookline
16755,583152406,1.983526821,Brighton Heights
16756,435754185,0.766035428,Brighton Heights
16757,1119376042,0.4360846,Squirrel Hill South
16758,1268140360,0.503116025,Squirrel Hill South
16759,795830946,0.4360846,Squirrel Hill South
16760,1466256595,0.592663537,Squirrel Hill South
16761,1700772057,0.207224798,Squirrel Hill South
16762,2113955175,0.207224798,Squirrel Hill South
16763,1310798815,0.549132212,Squirrel Hill South
16764,671223028,0.021569598,Squirrel Hill South
16765,874756462,4.806491103,Banksville
16766,1142196345,0.207224798,Squirrel Hill South
16767,1536272793,0.592663537,Squirrel Hill South
16768,2094824331,0.196934741,Squirrel Hill South
16769,539364874,0.196934741,Squirrel Hill South
16770,742479326,0.304061227,Squirrel Hill South
16771,97614217,0.196934741,Squirrel Hill South
16772,1505654758,0.393020303,Squirrel Hill South
16773,1137971256,0.238683532,Squirrel Hill South
16774,358380141,0.329597314,Squirrel Hill South
16775,1829033069,0.329597314,Squirrel Hill South
16776,676744696,2.728697849,Squirrel Hill South
16777,273939549,,Squirrel Hill North
16778,2036181246,0.488583322,Brighton Heights
16779,1675441513,0.636752577,Squirrel Hill South
16780,471760064,0.904079222,Squirrel Hill South
16781,191571939,0.476869,Squirrel Hill South
16782,641590634,0.476869,Squirrel Hill South
16783,2080140166,0.04221013,Squirrel Hill South
16784,867097727,0.634208935,Brighton Heights
16785,1471630277,0.969222149,Brighton Heights
16786,825154547,0.743246337,Brighton Heights
16787,835055822,0.540687415,Brighton Heights
16788,1124397039,4.673520698,Lincoln Place
16789,1956101879,3.523115083,Brighton Heights
16790,705758070,0.387658883,Brighton Heights
16791,887689458,0.598299062,Brighton Heights
16792,1553933814,0.33915266,Brighton Heights
16793,500225027,2.330041756,Brighton Heights
16794,1031940226,0.136074509,Brighton Heights
16795,526476546,1.225618399,Brighton Heights
16796,696099060,2.030158562,Brighton Heights
16797,1548840439,3.000471058,Brighton Heights
16798,1768954523,2.558152562,Brighton Heights
16799,2001206395,3.319889775,Lincoln Place
16800,1755417678,2.649307944,Perry North
16801,1748416615,0.636752577,Brighton Heights
16802,312053975,1.445355469,Brighton Heights
16803,1340419248,0.080703455,Brighton Heights
16804,1355930363,1.172408871,Brighton Heights
16805,93602906,2.370444044,Squirrel Hill South
16806,810238875,2.094569604,South Side Slopes
16807,1201380461,0.155274885,South Side Slopes
16808,185428927,0.260694957,South Side Slopes
16809,453288033,0.183215901,South Side Slopes
16810,853373524,6.382530979,Squirrel Hill North
16811,1816120676,0.183215901,South Side Slopes
16812,1459621633,0.371740111,South Side Slopes
16813,1490275021,0.183215901,South Side Slopes
16814,236994248,0.371740111,South Side Slopes
16815,508457144,3.463996143,Brookline
16816,104997309,0.552040869,Brookline
16817,721052369,0.60693368,Brookline
16818,1711936041,0.914428099,Brookline
16819,1424683790,2.724424216,Brookline
16820,239066477,2.216202108,Brookline
16821,1396470681,0.339380675,Bloomfield
16822,65804019,0.029006942,Brookline
16823,1812248348,0.4714,Brookline
16824,1101594816,0.887602502,Brookline
16825,1002748890,0.467701637,Brookline
16826,607327521,2.1488892,Brookline
16827,65580421,1.658855416,Brookline
16828,1889490916,0.4360846,Brookline
16829,1203616459,2.621807722,Brookline
16830,1414863875,3.222984127,Brookline
16831,1024956352,2.743923579,Brookline
16832,1662898813,6.50549892,Stanton Heights
16833,1244632822,3.35067792,Brookline
16834,1940125057,4.376869024,Brookline
16835,1526619846,2.162141866,Brookline
16836,1442288174,3.340398543,Brookline
16837,944710603,0.336071793,Brookline
16838,1733364345,1.390461378,Brookline
16839,885254584,1.827821715,Brookline
16840,1147216425,4.13586341,Brookline
16841,1653595821,0.73013704,Squirrel Hill South
16842,492281743,1.390461378,Hazelwood
16843,2077971361,0.353298982,Friendship
16844,1411887158,1.07081551,Hazelwood
16845,598545871,2.385804995,Squirrel Hill South
16846,1155040508,2.245967446,Squirrel Hill South
16847,887851976,2.503416965,Marshall-Shadeland
16848,906669522,0.967273287,Squirrel Hill South
16849,1961719790,0.925548584,Squirrel Hill South
16850,1460537639,0.549132212,Squirrel Hill South
16851,308913213,0.378359247,Squirrel Hill South
16852,1460193850,0.435650047,Squirrel Hill South
16853,1636955320,0.747752351,Squirrel Hill South
16854,343162612,2.087623409,Friendship
16855,1721278803,0.279505663,Squirrel Hill South
16856,1220086593,0.96515545,Squirrel Hill South
16857,99653874,2.841056263,Squirrel Hill South
16858,1686748441,2.59558595,Squirrel Hill South
16859,1556201301,2.852671082,Squirrel Hill South
16860,930944982,2.123641763,Squirrel Hill South
16861,1809741960,2.47354361,Squirrel Hill South
16862,780498063,0.054308253,Squirrel Hill South
16863,1683483632,1.544485723,Squirrel Hill South
16864,1127752573,2.338763778,Squirrel Hill South
16865,105030971,1.270191048,Carrick
16866,723375332,0.19064686,Marshall-Shadeland
16867,2088250666,0.19064686,Marshall-Shadeland
16868,158044300,0.123548697,Marshall-Shadeland
16869,534364591,2.015327711,Marshall-Shadeland
16870,738312432,2.60344669,Marshall-Shadeland
16871,1250575213,0.503116025,Squirrel Hill South
16872,954058441,0.4360846,Squirrel Hill South
16873,900396535,0.17271028,Squirrel Hill South
16874,1147077753,0.252920409,Squirrel Hill South
16875,723268698,0.252920409,Squirrel Hill South
16876,1211273170,1.71688752,Shadyside
16877,141213137,0.238683532,Squirrel Hill South
16878,756400636,0.207224798,Squirrel Hill South
16879,343933903,0.238683532,Squirrel Hill South
16880,1607885421,0.207224798,Squirrel Hill South
16881,1561150487,0.207224798,Squirrel Hill South
16882,395258178,0.785552536,Squirrel Hill South
16883,549186341,1.181579324,Squirrel Hill South
16884,914475823,2.254338394,Squirrel Hill South
16885,214545330,1.218421418,Greenfield
16886,477002778,0.291893968,Squirrel Hill South
16887,1272631589,2.728697849,Squirrel Hill South
16888,1295930666,,Bluff
16889,1831280894,0.514932401,Squirrel Hill South
16890,103952839,0.207721333,Squirrel Hill South
16891,1537239477,2.359364796,Squirrel Hill South
16892,17275320,0.207721333,Greenfield
16893,1797851773,0.207721333,Greenfield
16894,2025358017,0.239166724,Greenfield
16895,393933787,0.33915266,Greenfield
16896,1704928778,0.142261654,Greenfield
16897,520769248,1.720912106,Greenfield
16898,1473381462,0.171031399,East Hills
16899,1827271218,,Sheraden
16900,1002818837,0.171031399,East Hills
16901,1277422841,0.378359247,East Hills
16902,820700084,2.138232745,East Liberty
16903,1574954213,1.269000908,East Liberty
16904,87438412,1.673810145,East Liberty
16905,1042029479,1.086478263,Squirrel Hill South
16906,1633979662,2.430189143,Squirrel Hill South
16907,1253081423,0.390363306,Hazelwood
16908,2089117513,0.084687809,Squirrel Hill South
16909,973110709,2.602619726,Squirrel Hill South
16910,799015922,,South Side Flats
16911,1259404852,2.370444044,Squirrel Hill South
16912,1553570367,4.898957863,Hazelwood
16913,2096541225,0.887602502,Hazelwood
16914,233368274,4.095167307,Hazelwood
16915,2070823318,1.418324491,Hazelwood
16916,76873413,2.513654291,Hazelwood
16917,781098073,4.780714529,Hazelwood
16918,1865719566,1.318714254,Hazelwood
16919,1667026602,1.791599674,Hazelwood
16920,1526817509,3.949213712,Squirrel Hill South
16921,683969026,,Perry South
16922,720389313,0.758921666,Hazelwood
16923,629377422,2.42486148,Hazelwood
16924,86005177,0.19064686,Greenfield
16925,1085276127,1.124513234,Greenfield
16926,736154761,2.370444044,Greenfield
16927,945329538,2.728697849,Greenfield
16928,342031209,1.906021445,Greenfield
16929,512670408,0.043665577,Greenfield
16930,2048264622,0.309036865,Greenfield
16931,958526270,0.194829067,Greenfield
16932,1247694330,6.232384241,Squirrel Hill North
16933,929876762,0.19064686,Greenfield
16934,532947945,0.219484108,Greenfield
16935,1667433112,0.268931996,Greenfield
16936,305737362,1.382427748,Greenfield
16937,1574802105,0.664442067,Greenfield
16938,896614642,0.601871117,Greenfield
16939,10311966,0.264066972,Greenfield
16940,79668383,2.467043383,Greenfield
16941,1407849811,2.852671082,Greenfield
16942,736751809,2.138232745,Greenfield
16943,1180875295,,Marshall-Shadeland
16944,1420519958,2.330041756,Hazelwood
16945,1648016082,0.139807467,Hazelwood
16946,1742270899,0.142261654,East Hills
16947,967313298,1.418324491,Homewood South
16948,1694018873,2.194797858,Greenfield
16949,896304169,0.969800896,Greenfield
16950,1818613006,0.503116025,Greenfield
16951,71637169,0.076863476,Homewood South
16952,808616212,0.023557178,Homewood South
16953,761102027,0.025709723,Homewood South
16954,502467988,2.812098587,Point Breeze North
16955,1148844637,4.780714529,Homewood South
16956,984572296,2.189941147,Homewood South
16957,1355480656,3.054793857,Homewood South
16958,2073423668,2.639902326,Homewood South
16959,123092758,0.04715723,Homewood South
16960,2127313091,0.522779411,Homewood South
16961,1408674936,1.48915183,Homewood South
16962,1943605464,1.342384548,Homewood South
16963,350218781,0.2874323,Homewood South
16964,907125437,1.537823255,Homewood South
16965,808653811,,Beltzhoover
16966,1504805504,0.476869,Homewood South
16967,1647340563,2.301956243,East Hills
16968,395728200,2.1488892,East Hills
16969,575797661,2.935646549,East Hills
16970,2047443256,1.906021445,East Hills
16971,1256708130,1.983526821,East Hills
16972,511416848,1.584247605,East Hills
16973,1640598236,0.099406549,East Hills
16974,984388871,0.957374103,East Hills
16975,610731011,0.503116025,East Hills
